,Cluster_Index,Latitude,Longitude,Month,X,crime,danger_index,hours,minutes
3268,15,27.3650059,77.0157657,2015-06-26,6706.0,Violence and Offence,11,4,42
3269,15,27.4044949,76.9541169,2015-10-29,6713.0,Pick,11,10,14
3270,15,27.3574987,76.9179365,2015-06-02,6751.0,Pick,11,7,45
3271,15,27.3946808,76.885443,2015-09-28,6844.0,Kidnap,11,21,9
3272,15,27.3532752,77.0031066,2015-05-20,6909.0,Pick,11,12,26
3273,15,27.2619643,76.9274301,2014-08-03,6979.0,Murder,11,22,25
3274,15,27.4188757,76.8785751,2015-12-14,7019.0,Rape,11,13,12
3275,15,27.3564437,76.9208759,2015-05-30,7114.0,Chain,11,2,40
3276,15,27.2642266,76.9987381,2014-08-10,7140.0,Rape,11,8,57
3277,15,27.3224233,76.9656633,2015-02-11,7147.0,Robery,11,9,50
3278,15,27.3446429,76.8734417,2015-04-22,7211.0,Hit And Run,11,10,15
3279,15,27.2878453,76.8933573,2014-10-24,7268.0,Violence and Offence,11,11,28
3280,15,27.3534966,77.0180039,2015-05-20,7293.0,Murder,11,7,34
3281,15,27.2978027,76.9676697,2014-11-25,7379.0,Murder,11,12,4
3282,15,27.2814865,77.0074382,2014-10-04,7397.0,Rape,11,5,10
3283,15,27.3052519,76.9044424,2014-12-18,7623.0,Robery,11,13,4
3284,15,27.3763533,77.0037416,2015-08-01,7720.0,Pick,11,8,47
3285,15,27.2991325,76.9869841,2014-11-29,7727.0,Robery,11,2,57
3286,15,27.3302718,76.8987348,2015-03-08,7731.0,Kidnap,11,18,0
3287,15,27.3577439,76.9688533,2015-06-03,7835.0,Pick,11,7,48
3288,15,27.3183813,76.9476239,2015-01-29,8028.0,Hit And Run,11,21,23
3289,15,27.3164283,76.9812176,2015-01-23,8143.0,Hit And Run,11,22,24
3290,15,27.2835461,77.0073349,2014-10-11,8186.0,Kidnap,11,19,33
3291,15,27.3710313,76.9774756,2015-07-15,8405.0,Kidnap,11,20,23
3292,15,27.3217324,76.9915156,2015-02-09,8415.0,Hit And Run,11,22,41
3293,15,27.4043028,76.9086041,2015-10-29,8434.0,Hit And Run,11,14,4
3294,15,27.349459,76.9139126,2015-05-08,8615.0,Kidnap,11,14,42
3295,15,27.3216231,76.8869708,2015-02-08,8632.0,Hit And Run,11,2,16
3296,15,27.4126084,76.9814071,2015-11-24,8666.0,Chain,11,12,53
3297,15,27.420474,76.9775444,2015-12-19,8902.0,Rape,11,18,4
3298,15,27.320469,76.9961016,2015-02-05,9071.0,Robery,11,11,29
3299,15,27.4136349,76.8718848,2015-11-27,9257.0,Hit And Run,11,11,2
3300,15,27.3475122,76.8902309,2015-05-02,9317.0,Kidnap,11,0,20
3301,15,27.299284,76.992667,2014-11-30,9534.0,Kidnap,11,19,31
3302,15,27.3439456,76.9639126,2015-04-20,9561.0,Robery,11,20,36
3303,15,27.3977605,76.9948126,2015-10-08,9633.0,Robery,11,12,17
3304,15,27.3501561,76.9848971,2015-05-10,9634.0,Pick,11,10,47
3305,15,27.4178288,76.9280551,2015-12-11,9785.0,Robery,11,1,39
3306,15,27.4230382,76.9256884,2015-12-27,9819.0,Robery,11,8,0
3307,15,27.325692,76.9088562,2015-02-21,9833.0,Hit And Run,11,21,29
3308,15,27.3141863,76.9369204,2015-01-16,10017.0,Pick,11,9,18
3309,15,27.3819943,76.889252,2015-08-19,10035.0,Chain,11,19,49
3310,15,27.3891516,76.9456269,2015-09-11,10063.0,Rape,11,20,35
3311,15,27.3900777,77.0065928,2015-09-14,10073.0,Robery,11,13,52
3312,15,27.4107267,76.8563111,2015-11-18,10170.0,Robery,11,0,0
3313,15,27.3916351,76.9497484,2015-09-18,10369.0,Violence and Offence,11,14,28
3314,15,27.3104527,76.8931786,2015-01-04,10538.0,Robery,11,18,14
3315,15,27.2752836,76.8923846,2014-09-14,10547.0,Violence and Offence,11,8,25
3316,15,27.39117,76.8616859,2015-09-17,10625.0,Hit And Run,11,3,56
3317,15,27.3788115,76.9066167,2015-08-09,10646.0,Chain,11,19,48
3318,15,27.3365987,76.9162277,2015-03-28,10779.0,Robery,11,20,43
3319,15,27.3429634,76.893049,2015-04-17,10782.0,Violence and Offence,11,13,52
3320,15,27.4000082,76.9700204,2015-10-15,10907.0,Murder,11,20,25
3321,15,27.3751619,76.9068449,2015-07-28,11128.0,Robery,11,4,1
3322,15,27.3991795,76.8747535,2015-10-12,11162.0,Pick,11,3,19
3323,15,27.4243925,76.8913578,2015-12-31,11253.0,Hit And Run,11,5,18
3324,15,27.363547,76.8905016,2015-06-21,11398.0,Robery,11,21,27
3325,15,27.3606298,77.0170785,2015-06-12,11726.0,Robery,11,3,20
3326,15,27.2988917,77.0141282,2014-11-28,11815.0,Violence and Offence,11,8,2
3327,15,27.4037243,76.91994,2015-10-27,12027.0,Pick,11,16,40
3328,15,27.278713,76.9303406,2014-09-25,12050.0,Murder,11,7,18
3329,15,27.3711246,76.971087,2015-07-15,12099.0,Murder,11,15,20
3330,15,27.4211105,76.9729547,2015-12-21,12121.0,Kidnap,11,14,20
3331,15,27.3064558,77.007756,2014-12-22,12159.0,Violence and Offence,11,6,23
3332,15,27.3667123,76.9032359,2015-07-01,12163.0,Hit And Run,11,17,11
3333,15,27.3056111,76.8956463,2014-12-20,12194.0,Hit And Run,11,20,58
3334,15,27.2770126,76.9456985,2014-09-20,12351.0,Pick,11,16,32
3335,15,27.3302965,76.8960041,2015-03-08,12384.0,Hit And Run,11,20,33
3336,15,27.3407239,76.8770477,2015-04-10,12432.0,Violence and Offence,11,16,13
3337,15,27.3382512,76.9802439,2015-04-02,12447.0,Robery,11,13,19
3338,15,27.3107538,76.9944125,2015-01-05,12537.0,Rape,11,0,22
3339,15,27.3077368,76.9541936,2014-12-26,12568.0,Rape,11,8,7
3340,15,27.3251882,76.9162593,2015-02-20,12665.0,Hit And Run,11,0,28
3341,15,27.2567719,76.9906167,2014-07-18,12777.0,Pick,11,7,37
3342,16,26.423469,76.2611779,2007-04-23,28.0,Violence and Offence,16,14,48
3343,16,26.3715172,76.1441561,2006-11-09,45.0,Robery,16,13,48
3344,16,26.3382612,76.149645,2006-07-26,73.0,Chain,16,15,8
3345,16,26.3778889,76.0372257,2006-11-29,75.0,Rape,16,19,18
3346,16,26.4194679,76.1971083,2007-04-10,109.0,Pick,16,21,40
3347,16,26.301136,76.1194942,2006-03-31,221.0,Violence and Offence,16,13,48
3348,16,26.4487415,76.0854043,2007-07-12,229.0,Rape,16,20,12
3349,16,26.4177318,76.0536541,2007-04-04,306.0,Robery,16,21,2
3350,16,26.4601362,76.2298864,2007-08-17,329.0,Chain,16,9,6
3351,16,26.4652799,76.1298936,2007-09-02,330.0,Murder,16,1,22
3352,16,26.3986641,76.1660168,2007-02-03,356.0,Kidnap,16,15,58
3353,16,26.3110052,76.1489334,2006-05-01,395.0,Pick,16,2,28
3354,16,26.4205735,76.0325091,2007-04-13,399.0,Pick,16,19,22
3355,16,26.3760931,76.0821956,2006-11-23,401.0,Robery,16,4,32
3356,16,26.3564196,76.185603,2006-09-22,596.0,Hit And Run,16,15,0
3357,16,26.4235397,76.251008,2007-04-23,616.0,Murder,16,13,24
3358,16,26.3513044,76.264643,2006-09-06,695.0,Robery,16,19,36
3359,16,26.4722396,76.2040971,2007-09-24,767.0,Rape,16,5,43
3360,16,26.459951,76.1592805,2007-08-16,887.0,Kidnap,16,18,5
3361,16,26.3610866,76.1197796,2006-10-07,916.0,Hit And Run,16,19,34
3362,16,26.4711592,76.2360103,2007-09-21,985.0,Robery,16,21,43
3363,16,26.4045512,76.2340093,2007-02-22,1052.0,Rape,16,0,39
3364,16,26.4541142,76.0843982,2007-07-29,1112.0,Hit And Run,16,19,26
3365,16,26.3243433,76.1851081,2006-06-12,1153.0,Pick,16,8,30
3366,16,26.4225323,76.1826974,2007-04-20,1575.0,Pick,16,15,47
3367,16,26.3429851,76.0983078,2006-08-10,1600.0,Violence and Offence,16,9,21
3368,16,26.2981104,76.1303338,2006-03-21,1680.0,Hit And Run,16,19,26
3369,16,26.3722461,76.2063335,2006-11-11,1684.0,Chain,16,3,19
3370,16,26.4273126,76.1293839,2007-05-05,1705.0,Murder,16,0,23
3371,16,26.4390562,76.204731,2007-06-11,1717.0,Robery,16,13,58
3372,16,26.4443154,76.0654234,2007-06-28,1728.0,Hit And Run,16,11,34
3373,16,26.453013,76.2589291,2007-07-25,1729.0,Robery,16,15,19
3374,16,26.3561088,76.0549384,2006-09-21,1741.0,Pick,16,21,44
3375,16,26.5056553,76.1526852,2008-01-08,1793.0,Rape,16,2,12
3376,16,26.41177,76.1042746,2007-03-17,1839.0,Violence and Offence,16,20,9
3377,16,26.3174778,76.1470855,2006-05-21,1886.0,Violence and Offence,16,0,23
3378,16,26.3762107,76.2045709,2006-11-24,1890.0,Robery,16,18,4
3379,16,26.400639,76.2165289,2007-02-09,1982.0,Chain,16,20,29
3380,16,26.4150763,76.1661977,2007-03-27,2000.0,Pick,16,1,19
3381,16,26.4664519,76.1848667,2007-09-06,2008.0,Rape,16,7,55
3382,16,26.4002613,76.2259888,2007-02-08,2164.0,Rape,16,11,50
3383,16,26.3622547,76.2272803,2006-10-10,2197.0,Pick,16,19,39
3384,16,26.4034743,76.1461084,2007-02-18,2246.0,Hit And Run,16,2,2
3385,16,26.2979564,76.1260641,2006-03-21,2374.0,Chain,16,15,18
3386,16,26.4940468,76.1692108,2007-12-03,2508.0,Robery,16,15,10
3387,16,26.4610727,76.1423898,2007-08-20,2535.0,Kidnap,16,5,52
3388,16,26.3525607,76.2181278,2006-09-10,2539.0,Hit And Run,16,3,32
3389,16,26.3974535,76.0722469,2007-01-30,2613.0,Murder,16,20,26
3390,16,26.3804869,76.2270366,2006-12-07,2792.0,Kidnap,16,15,44
3391,16,26.3579047,76.1022022,2006-09-27,2852.0,Hit And Run,16,1,8
3392,16,26.4044268,76.2097886,2007-02-21,2869.0,Murder,16,9,29
3393,16,26.3601938,76.0964403,2006-10-04,2875.0,Chain,16,11,22
3394,16,26.3611889,76.0613507,2006-10-07,3124.0,Murder,16,1,8
3395,16,26.4628706,76.1888626,2007-08-26,3306.0,Violence and Offence,16,12,13
3396,16,26.4995749,76.1431195,2007-12-20,3348.0,Kidnap,16,20,36
3397,16,26.3088626,76.101137,2006-04-24,3382.0,Kidnap,16,12,14
3398,16,26.3502023,76.1471939,2006-09-02,3460.0,Kidnap,16,20,54
3399,16,26.3988245,76.040122,2007-02-03,3508.0,Murder,16,18,29
3400,16,26.4296325,76.1304356,2007-05-12,3698.0,Kidnap,16,2,7
3401,16,26.4393024,76.1624014,2007-06-12,3753.0,Hit And Run,16,21,50
3402,16,26.4416551,76.1817202,2007-06-19,3777.0,Pick,16,9,28
3403,16,26.3266953,76.1088974,2006-06-20,3780.0,Kidnap,16,2,45
3404,16,26.3607956,76.2026888,2006-10-06,3818.0,Pick,16,10,39
3405,16,26.4313625,76.2731799,2007-05-18,3830.0,Rape,16,22,13
3406,16,26.3337331,76.1834044,2006-07-12,3924.0,Robery,16,13,1
3407,16,26.3417806,76.0757199,2006-08-07,3938.0,Violence and Offence,16,1,30
3408,16,26.4228931,76.2721901,2007-04-21,3980.0,Murder,16,4,49
3409,16,26.413148,76.2583423,2007-03-21,4126.0,Hit And Run,16,8,16
3410,16,26.3767359,76.0422856,2006-11-25,4133.0,Pick,16,19,31
3411,16,26.3835331,76.1291143,2006-12-17,4178.0,Violence and Offence,16,5,35
3412,16,26.4351151,76.2640103,2007-05-30,4572.0,Pick,16,2,12
3413,16,26.3007953,76.1046998,2006-03-30,4591.0,Robery,16,17,40
3414,16,26.3654432,76.1549686,2006-10-21,4617.0,Rape,16,15,41
3415,16,26.3600673,76.2166047,2006-10-04,4687.0,Violence and Offence,16,2,28
3416,16,26.4126433,76.274343,2007-03-19,4714.0,Pick,16,7,49
3417,16,26.4767701,76.1213398,2007-10-09,4727.0,Rape,16,18,41
3418,16,26.4486593,76.2306787,2007-07-12,4751.0,Murder,16,2,52
3419,16,26.4812332,76.1559424,2007-10-23,4765.0,Kidnap,16,18,13
3420,16,26.4517663,76.1857036,2007-07-21,4845.0,Kidnap,16,11,35
3421,16,26.4598133,76.2268339,2007-08-16,4960.0,Hit And Run,16,0,38
3422,16,26.4559975,76.2043606,2007-08-04,5040.0,Pick,16,11,38
3423,16,26.3950901,76.2332505,2007-01-23,5174.0,Murder,16,10,20
3424,16,26.3741575,76.2571375,2006-11-17,5209.0,Robery,16,1,41
3425,16,26.4043515,76.1243586,2007-02-21,5224.0,Murder,16,22,8
3426,16,26.301664,76.1016351,2006-04-01,5310.0,Chain,16,16,16
3427,16,26.3815832,76.1421335,2006-12-11,5350.0,Hit And Run,16,20,20
3428,16,26.4164331,76.228378,2007-03-31,5397.0,Robery,16,1,54
3429,16,26.3597689,76.1126698,2006-10-03,5420.0,Violence and Offence,16,3,36
3430,16,26.4221592,76.2323578,2007-04-18,5453.0,Pick,16,10,16
3431,16,26.316671,76.1072326,2006-05-19,5500.0,Hit And Run,16,20,36
3432,16,26.3556467,76.2319643,2006-09-20,5555.0,Robery,16,22,24
3433,16,26.3941688,76.2601035,2007-01-20,5569.0,Violence and Offence,16,4,44
3434,16,26.4090786,76.111571,2007-03-08,5575.0,Pick,16,19,44
3435,16,26.3889698,76.1225101,2007-01-03,5585.0,Violence and Offence,16,1,55
3436,16,26.3869389,76.2364398,2006-12-28,5649.0,Chain,16,4,22
3437,16,26.4388554,76.1315171,2007-06-10,5668.0,Pick,16,16,43
3438,16,26.4893461,76.1961247,2007-11-18,5707.0,Chain,16,16,20
3439,16,26.3312786,76.1801208,2006-07-04,5812.0,Pick,16,22,26
3440,16,26.3670574,76.1275813,2006-10-26,5888.0,Rape,16,1,45
3441,16,26.4812707,76.1297088,2007-10-23,5907.0,Rape,16,10,8
3442,16,26.3912985,76.2100593,2007-01-11,5962.0,Kidnap,16,16,24
3443,16,26.4518631,76.1347606,2007-07-22,5994.0,Chain,16,8,25
3444,16,26.3728741,76.2285894,2006-11-13,6002.0,Hit And Run,16,5,10
3445,16,26.4250869,76.1506477,2007-04-28,6008.0,Chain,16,5,41
3446,16,26.402617,76.0236907,2007-02-16,6014.0,Violence and Offence,16,2,33
3447,16,26.4732569,76.1192876,2007-09-28,6080.0,Murder,16,15,24
3448,16,26.3984409,76.182639,2007-02-02,6177.0,Chain,16,4,10
3449,16,26.3918371,76.1861361,2007-01-12,6228.0,Pick,16,5,25
3450,16,26.3687954,76.1794888,2006-10-31,6230.0,Hit And Run,16,8,5
3451,16,26.4147894,76.227648,2007-03-26,6361.0,Violence and Offence,16,8,11
3452,16,26.3599658,76.063686,2006-10-03,6384.0,Robery,16,18,33
3453,16,26.468351,76.2298853,2007-09-12,6385.0,Robery,16,18,20
3454,16,26.3447611,76.2412489,2006-08-16,6417.0,Kidnap,16,3,7
3455,16,26.4783041,76.2166064,2007-10-14,6431.0,Robery,16,11,42
3456,16,26.4756097,76.1926548,2007-10-05,6454.0,Chain,16,13,53
3457,16,26.3160293,76.1671746,2006-05-17,6501.0,Hit And Run,16,3,41
3458,16,26.4075737,76.0641751,2007-03-03,6608.0,Murder,16,18,42
3459,16,26.3674764,76.2060997,2006-10-27,6768.0,Kidnap,16,7,20
3460,16,26.3675416,76.0998987,2006-10-27,6926.0,Chain,16,0,10
3461,16,26.4754128,76.1967063,2007-10-04,6967.0,Robery,16,1,10
3462,16,26.3418792,76.1946067,2006-08-07,6976.0,Robery,16,15,57
3463,16,26.4316525,76.2560337,2007-05-19,6985.0,Robery,16,11,56
3464,16,26.4319105,76.1254685,2007-05-19,7017.0,Rape,16,9,34
3465,16,26.329703,76.0942998,2006-06-29,7146.0,Kidnap,16,18,7
3466,16,26.4076626,76.2292249,2007-03-04,7162.0,Violence and Offence,16,6,37
3467,16,26.3608215,76.1291868,2006-10-06,7164.0,Murder,16,9,0
3468,16,26.4364681,76.271681,2007-06-03,7239.0,Violence and Offence,16,2,45
3469,16,26.3794273,76.1461209,2006-12-04,7251.0,Murder,16,12,15
3470,16,26.3642238,76.2561333,2006-10-17,7321.0,Kidnap,16,4,15
3471,16,26.3515999,76.1582328,2006-09-07,7479.0,Kidnap,16,12,27
3472,16,26.3780692,76.2487721,2006-11-30,7616.0,Violence and Offence,16,19,11
3473,16,26.4815531,76.1386037,2007-10-24,7848.0,Violence and Offence,16,14,3
3474,16,26.4111905,76.0542049,2007-03-15,7910.0,Kidnap,16,16,25
3475,16,26.4503455,76.23487,2007-07-17,7954.0,Rape,16,12,17
3476,16,26.409766,76.2012954,2007-03-10,7984.0,Robery,16,15,10
3477,16,26.3818179,76.2731529,2006-12-12,7998.0,Chain,16,15,33
3478,16,26.3729608,76.2145447,2006-11-13,8025.0,Hit And Run,16,15,10
3479,16,26.3174994,76.1767408,2006-05-22,8063.0,Robery,16,16,14
3480,16,26.3928767,76.1093539,2007-01-16,8234.0,Chain,16,13,50
3481,16,26.3680475,76.2475347,2006-10-29,8382.0,Pick,16,15,29
3482,16,26.4223375,76.072694,2007-04-19,8509.0,Pick,16,11,20
3483,16,26.4156386,76.0939687,2007-03-29,8522.0,Kidnap,16,17,55
3484,16,26.4441872,76.2554709,2007-06-27,8541.0,Violence and Offence,16,6,7
3485,16,26.3626304,76.2310327,2006-10-12,8555.0,Rape,16,13,5
3486,16,26.4018957,76.0183347,2007-02-13,8862.0,Chain,16,2,16
3487,16,26.3757302,76.2235627,2006-11-22,8905.0,Hit And Run,16,12,43
3488,16,26.3952856,76.1184405,2007-01-23,8926.0,Kidnap,16,2,14
3489,16,26.357586,76.1635488,2006-09-26,8941.0,Violence and Offence,16,14,33
3490,16,26.3761286,76.14515,2006-11-23,8976.0,Robery,16,12,47
3491,16,26.4123336,76.0722072,2007-03-18,9049.0,Chain,16,10,30
3492,16,26.392877,76.1942897,2007-01-16,9126.0,Rape,16,13,19
3493,16,26.4049569,76.1710803,2007-02-23,9182.0,Pick,16,18,6
3494,16,26.3830339,76.2533633,2006-12-15,9191.0,Rape,16,5,15
3495,16,26.4666144,76.2459439,2007-09-07,9197.0,Kidnap,16,11,51
3496,16,26.3404354,76.0664116,2006-08-02,9249.0,Pick,16,10,33
3497,16,26.4318241,76.1269568,2007-05-19,9262.0,Chain,16,15,56
3498,16,26.449918,76.0710524,2007-07-16,9263.0,Pick,16,18,1
3499,16,26.3132487,76.1273729,2006-05-08,9304.0,Kidnap,16,19,27
3500,16,26.4860312,76.1255805,2007-11-07,9313.0,Kidnap,16,13,23
3501,16,26.3954467,76.0643831,2007-01-24,9387.0,Kidnap,16,3,32
3502,16,26.4870384,76.1761564,2007-11-10,9494.0,Rape,16,4,25
3503,16,26.3245511,76.1614396,2006-06-13,9498.0,Pick,16,11,18
3504,16,26.3275308,76.1401821,2006-06-22,9513.0,Rape,16,18,9
3505,16,26.5058796,76.1489005,2008-01-09,9562.0,Pick,16,1,58
3506,16,26.4344275,76.0876572,2007-05-27,9569.0,Chain,16,10,21
3507,16,26.4616393,76.1174173,2007-08-22,9615.0,Kidnap,16,0,32
3508,16,26.4522647,76.2139638,2007-07-23,9704.0,Violence and Offence,16,15,31
3509,16,26.3936659,76.0576038,2007-01-18,9801.0,Robery,16,16,36
3510,16,26.3739938,76.2125781,2006-11-17,9950.0,Murder,16,10,55
3511,16,26.3608555,76.212947,2006-10-06,10083.0,Rape,16,15,12
3512,16,26.3929854,76.1075127,2007-01-16,10093.0,Pick,16,7,33
3513,16,26.4245588,76.1781808,2007-04-26,10146.0,Robery,16,18,36
3514,16,26.352736,76.0639883,2006-09-10,10150.0,Pick,16,19,52
3515,16,26.4393659,76.2317827,2007-06-12,10159.0,Pick,16,0,23
3516,16,26.3164792,76.1761883,2006-05-18,10173.0,Rape,16,22,38
3517,16,26.3608243,76.1458444,2006-10-06,10179.0,Rape,16,4,36
3518,16,26.3444305,76.2008058,2006-08-15,10219.0,Rape,16,9,21
3519,16,26.3389302,76.1065683,2006-07-29,10236.0,Rape,16,14,25
3520,16,26.4032947,76.2687637,2007-02-18,10248.0,Violence and Offence,16,1,17
3521,16,26.3454619,76.1838378,2006-08-18,10345.0,Chain,16,22,57
3522,16,26.4376038,76.2294096,2007-06-06,10356.0,Robery,16,2,34
3523,16,26.4026279,76.0869659,2007-02-16,10414.0,Pick,16,17,29
3524,16,26.4387964,76.2393197,2007-06-10,10520.0,Pick,16,9,34
3525,16,26.4183395,76.0385432,2007-04-06,10603.0,Violence and Offence,16,13,53
3526,16,26.4106193,76.0685645,2007-03-13,10734.0,Murder,16,3,17
3527,16,26.4349277,76.1417511,2007-05-29,10806.0,Kidnap,16,11,6
3528,16,26.4465564,76.2332093,2007-07-05,10846.0,Kidnap,16,10,26
3529,16,26.3777695,76.2736074,2006-11-29,10881.0,Violence and Offence,16,19,57
3530,16,26.4505143,76.2277108,2007-07-17,10975.0,Kidnap,16,13,22
3531,16,26.4782909,76.1801085,2007-10-14,10994.0,Chain,16,13,53
3532,16,26.3407161,76.0764942,2006-08-03,11027.0,Kidnap,16,4,54
3533,16,26.4149372,76.1585206,2007-03-27,11285.0,Robery,16,5,19
3534,16,26.3964721,76.1023758,2007-01-27,11288.0,Kidnap,16,17,35
3535,16,26.3066905,76.1501882,2006-04-17,11392.0,Violence and Offence,16,17,18
3536,16,26.4739559,76.1824216,2007-09-30,11441.0,Kidnap,16,11,44
3537,16,26.376872,76.1525742,2006-11-26,11547.0,Chain,16,14,8
3538,16,26.4006563,76.0867698,2007-02-09,11609.0,Chain,16,20,20
3539,16,26.2945164,76.1079659,2006-03-10,11618.0,Kidnap,16,13,40
3540,16,26.4103891,76.1994663,2007-03-12,11673.0,Murder,16,13,14
3541,16,26.4099532,76.0696909,2007-03-11,11802.0,Kidnap,16,20,46
3542,16,26.4126961,76.078088,2007-03-19,11847.0,Chain,16,14,46
3543,16,26.4576035,76.2502967,2007-08-09,11852.0,Kidnap,16,21,17
3544,16,26.4555952,76.1995343,2007-08-03,11920.0,Murder,16,12,16
3545,16,26.4181631,76.1342953,2007-04-06,11954.0,Kidnap,16,4,16
3546,16,26.4493489,76.2614209,2007-07-14,12032.0,Kidnap,16,13,48
3547,16,26.3163924,76.1247314,2006-05-18,12086.0,Kidnap,16,15,48
3548,16,26.4169499,76.2297579,2007-04-02,12132.0,Rape,16,18,50
3549,16,26.4423465,76.2540509,2007-06-22,12177.0,Violence and Offence,16,16,31
3550,16,26.4482503,76.2326464,2007-07-10,12183.0,Chain,16,6,12
3551,16,26.3463861,76.2292955,2006-08-21,12190.0,Kidnap,16,9,20
3552,16,26.3681072,76.0731553,2006-10-29,12206.0,Chain,16,5,32
3553,16,26.4480952,76.0962301,2007-07-10,12263.0,Hit And Run,16,17,47
3554,16,26.3847105,76.1126513,2006-12-21,12268.0,Pick,16,18,58
3555,16,26.441708,76.2198398,2007-06-20,12329.0,Hit And Run,16,1,1
3556,16,26.417574,76.2609788,2007-04-04,12465.0,Robery,16,16,48
3557,16,26.3495501,76.0589787,2006-08-31,12618.0,Hit And Run,16,18,39
3558,16,26.4385448,76.2114983,2007-06-09,12688.0,Kidnap,16,14,43
3559,16,26.365411,76.1214811,2006-10-21,12766.0,Rape,16,13,53
3560,16,26.3683978,76.0850805,2006-10-30,12779.0,Kidnap,16,19,32
3561,16,26.3056052,76.1050108,2006-04-14,12802.0,Rape,16,5,46
3562,16,26.3373537,76.112692,2006-07-24,12843.0,Kidnap,16,20,52
3563,16,26.3549577,76.1764215,2006-09-17,12861.0,Pick,16,13,18
3564,16,26.3142783,76.1536891,2006-05-11,12874.0,Pick,16,7,19
3565,16,26.4142437,76.1515564,2007-03-24,12878.0,Chain,16,10,2
3566,16,26.4318348,76.1387496,2007-05-19,12879.0,Murder,16,1,20
3567,17,26.6753616,76.880362,2009-06-30,122.0,Murder,16,4,14
3568,17,26.5151185,76.9612366,2008-02-07,136.0,Pick,16,22,9
3569,17,26.6065511,77.0057477,2008-11-23,195.0,Violence and Offence,16,5,34
3570,17,26.561055,76.8929606,2008-07-02,250.0,Robery,16,16,7
3571,17,26.5853927,76.8933787,2008-09-17,269.0,Kidnap,16,12,10
3572,17,26.6924652,76.9872089,2009-08-23,325.0,Murder,16,2,20
3573,17,26.6114757,76.8481368,2008-12-09,398.0,Robery,16,0,48
3574,17,26.6826794,76.9864436,2009-07-23,409.0,Murder,16,2,1
3575,17,26.6459031,76.9381779,2009-03-28,452.0,Murder,16,11,6
3576,17,26.6660507,76.8380471,2009-05-31,457.0,Violence and Offence,16,11,2
3577,17,26.6193787,76.8856974,2009-01-03,468.0,Kidnap,16,21,14
3578,17,26.6352654,76.8977993,2009-02-22,568.0,Violence and Offence,16,10,28
3579,17,26.652271,76.9754759,2009-04-17,569.0,Robery,16,17,35
3580,17,26.5314729,76.9479874,2008-03-30,738.0,Hit And Run,16,7,50
3581,17,26.5132593,77.0191947,2008-02-01,745.0,Kidnap,16,13,58
3582,17,26.6574389,77.003064,2009-05-04,855.0,Pick,16,13,32
3583,17,26.6111908,76.8714661,2008-12-08,869.0,Kidnap,16,2,46
3584,17,26.5594406,76.8465179,2008-06-27,929.0,Robery,16,20,4
3585,17,26.5263896,76.897034,2008-03-14,970.0,Pick,16,18,56
3586,17,26.5228947,76.9497377,2008-03-03,1107.0,Hit And Run,16,21,10
3587,17,26.5993847,76.8726098,2008-11-01,1174.0,Chain,16,22,18
3588,17,26.5906247,77.0005001,2008-10-04,1223.0,Rape,16,6,35
3589,17,26.6037355,76.9878665,2008-11-14,1314.0,Hit And Run,16,15,15
3590,17,26.584972,76.8427719,2008-09-16,1336.0,Kidnap,16,1,20
3591,17,26.5458925,76.9898671,2008-05-15,1449.0,Kidnap,16,13,31
3592,17,26.5893681,76.8451601,2008-09-30,1453.0,Rape,16,19,56
3593,17,26.563565,76.9018698,2008-07-10,1458.0,Chain,16,5,54
3594,17,26.6641037,76.9317003,2009-05-25,1602.0,Rape,16,9,21
3595,17,26.5646421,76.835417,2008-07-13,1610.0,Rape,16,10,27
3596,17,26.6500513,77.0025849,2009-04-10,1681.0,Kidnap,16,12,4
3597,17,26.5448338,76.8536069,2008-05-12,1682.0,Violence and Offence,16,15,10
3598,17,26.5947476,76.9689499,2008-10-17,1733.0,Kidnap,16,13,55
3599,17,26.5525712,76.7982395,2008-06-05,1766.0,Robery,16,8,18
3600,17,26.5980554,76.9854898,2008-10-27,1784.0,Pick,16,14,20
3601,17,26.6350676,76.8459972,2009-02-22,1790.0,Rape,16,8,13
3602,17,26.6766327,76.8450847,2009-07-04,1791.0,Murder,16,0,57
3603,17,26.6069625,76.8737812,2008-11-25,1810.0,Kidnap,16,3,11
3604,17,26.6097754,76.8698478,2008-12-04,1869.0,Kidnap,16,16,43
3605,17,26.6733969,77.0148174,2009-06-23,1904.0,Pick,16,16,15
3606,17,26.5285236,76.9063231,2008-03-21,1919.0,Robery,16,14,33
3607,17,26.6455388,76.8992213,2009-03-27,1955.0,Pick,16,14,0
3608,17,26.6084532,76.9196427,2008-11-29,1961.0,Hit And Run,16,7,32
3609,17,26.67233,76.937066,2009-06-20,2105.0,Violence and Offence,16,3,33
3610,17,26.6009502,76.9880684,2008-11-06,2173.0,Robery,16,18,24
3611,17,26.5289714,76.9785507,2008-03-22,2228.0,Chain,16,18,20
3612,17,26.672938,77.0010691,2009-06-22,2230.0,Pick,16,16,9
3613,17,26.5865979,76.9279143,2008-09-21,2343.0,Murder,16,11,22
3614,17,26.568007,76.9885241,2008-07-24,2384.0,Chain,16,15,37
3615,17,26.6211052,76.8124094,2009-01-09,2432.0,Pick,16,13,35
3616,17,26.6268231,76.9766185,2009-01-27,2588.0,Kidnap,16,10,26
3617,17,26.6969975,76.9385751,2009-09-06,2592.0,Kidnap,16,21,33
